2021-2022 student count - year to date,2021-2022 attendance rate - year to date,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Category: Student Group,District code: District name
2323,87.78,2265.0,85.15,2476.0,93.64,Free/Reduced Lunch: Free Meal Eligible,950011: New London School District
184,92.22,321.0,89.68,299.0,95.54,Free/Reduced Lunch: Reduced Price Meal Eligible,950011: New London School District
2507,88.1,2586.0,85.71,2775.0,93.85,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,950011: New London School District
768,88.54,780.0,84.87,827.0,93.94,English Learners: English Learners,950011: New London School District
434,89.76,459.0,87.04,454.0,94.2,Race/Ethnicity: All other races,950011: New London School District
507,90.54,581.0,87.9,593.0,95.51,Race/Ethnicity: Black or African American,950011: New London School District
1704,87.43,1767.0,85.06,1779.0,93.55,Race/Ethnicity: Hispanic/Latino of any race,950011: New London School District
410,90.38,462.0,91.27,552.0,94.71,Race/Ethnicity: White,950011: New London School District
328,92.69,435.0,93.16,487.0,95.83,High Needs: Students Without High Needs,950011: New London School District
2601,88.19,2716.0,85.76,2891.0,93.89,High Needs: Students With High Needs,950011: New London School District
540,88.97,544.0,90.59,566.0,94.35,Students With Disabilities: Students With Disabilities,960011: New Milford School District
894,89.33,989.0,90.05,1088.0,94.38,Free/Reduced Lunch: Free Meal Eligible,960011: New Milford School District
254,91.6,331.0,92.39,252.0,95.55,Free/Reduced Lunch: Reduced Price Meal Eligible,960011: New Milford School District
1148,89.82,1320.0,90.64,1340.0,94.6,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,960011: New Milford School District
214,91.51,185.0,91.6,195.0,95.12,English Learners: English Learners,960011: New Milford School District
267,92.72,272.0,94.66,273.0,96.9,Race/Ethnicity: All other races,960011: New Milford School District
116,91.93,118.0,93.43,109.0,96.62,Race/Ethnicity: Black or African American,960011: New Milford School District
754,91.4,654.0,91.34,610.0,95.11,Race/Ethnicity: Hispanic/Latino of any race,960011: New Milford School District
2464,91.87,2601.0,93.85,2845.0,95.59,Race/Ethnicity: White,960011: New Milford School District
2017,93.12,1944.0,95.35,2151.0,96.29,High Needs: Students Without High Needs,960011: New Milford School District
1523,90.11,1649.0,91.21,1686.0,94.79,High Needs: Students With High Needs,960011: New Milford School District
578,93.4,547.0,94.75,556.0,94.59,Students With Disabilities: Students With Disabilities,970011: Newtown School District
377,92.57,426.0,94.84,446.0,94.7,Free/Reduced Lunch: Free Meal Eligible,970011: Newtown School District
120,93.59,143.0,94.85,125.0,95.26,Free/Reduced Lunch: Reduced Price Meal Eligible,970011: Newtown School District
497,92.81,569.0,94.84,571.0,94.83,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,970011: Newtown School District
45,95.31,25.0,94.25,23.0,94.2,English Learners: English Learners,970011: Newtown School District
184,95.06,194.0,96.9,210.0,96.57,Race/Ethnicity: All other races,970011: Newtown School District
85,95.32,68.0,97.69,66.0,96.77,Race/Ethnicity: Black or African American,970011: Newtown School District
437,93.92,390.0,96.01,349.0,95.72,Race/Ethnicity: Hispanic/Latino of any race,970011: Newtown School District
3295,94.71,3357.0,96.67,3475.0,95.85,Race/Ethnicity: White,970011: Newtown School District
2981,95.1,2976.0,97.16,3115.0,96.18,High Needs: Students Without High Needs,970011: Newtown School District
969,93.36,982.0,95.03,985.0,94.98,High Needs: Students With High Needs,970011: Newtown School District
20,93.13,21.0,94.22,26.0,95.28,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,980011: Norfolk School District
59,93.89,61.0,95.45,59.0,96.49,Race/Ethnicity: White,980011: Norfolk School District
40,94.55,45.0,96.13,35.0,97.81,High Needs: Students Without High Needs,980011: Norfolk School District
25,92.62,27.0,94.39,33.0,94.96,High Needs: Students With High Needs,980011: Norfolk School District
229,92.41,227.0,94.67,253.0,93.95,Students With Disabilities: Students With Disabilities,990011: North Branford School District
240,92.04,289.0,93.49,298.0,94.29,Free/Reduced Lunch: Free Meal Eligible,990011: North Branford School District
52,92.47,93.0,95.3,86.0,94.78,Free/Reduced Lunch: Reduced Price Meal Eligible,990011: North Branford School District
292,92.12,382.0,93.93,384.0,94.4,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,990011: North Branford School District
56,95.09,63.0,95.91,57.0,95.26,Race/Ethnicity: All other races,990011: North Branford School District
22,93.5,25.0,87.49,28.0,95.78,Race/Ethnicity: Black or African American,990011: North Branford School District
141,92.52,133.0,94.24,129.0,94.67,Race/Ethnicity: Hispanic/Latino of any race,990011: North Branford School District
1317,93.53,1353.0,95.75,1428.0,95.1,Race/Ethnicity: White,990011: North Branford School District
1069,93.96,1029.0,96.14,1086.0,95.52,High Needs: Students Without High Needs,990011: North Branford School District
462,92.43,536.0,94.39,556.0,94.24,High Needs: Students With High Needs,990011: North Branford School District
24,92.99,36.0,93.4,37.0,93.47,Students With Disabilities: Students With Disabilities,1000011: North Canaan School District
82,93.75,116.0,94.96,128.0,94.8,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1000011: North Canaan School District
30,93.31,29.0,96.03,34.0,95.97,Race/Ethnicity: Hispanic/Latino of any race,1000011: North Canaan School District
176,94.28,198.0,96.3,199.0,95.07,Race/Ethnicity: White,1000011: North Canaan School District
115,94.48,105.0,97.42,103.0,95.5,High Needs: Students Without High Needs,1000011: North Canaan School District
98,93.59,132.0,95.1,142.0,94.81,High Needs: Students With High Needs,1000011: North Canaan School District
372,92.09,355.0,93.51,368.0,93.1,Students With Disabilities: Students With Disabilities,1010011: North Haven School District
510,92.38,494.0,94.3,510.0,93.64,Free/Reduced Lunch: Free Meal Eligible,1010011: North Haven School District
151,92.88,153.0,94.33,119.0,94.55,Free/Reduced Lunch: Reduced Price Meal Eligible,1010011: North Haven School District
661,92.5,647.0,94.31,629.0,93.81,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1010011: North Haven School District
139,94.3,111.0,96.34,101.0,96.12,English Learners: English Learners,1010011: North Haven School District
304,95.37,352.0,97.43,340.0,96.02,Race/Ethnicity: All other races,1010011: North Haven School District
157,94.29,147.0,96.09,138.0,95.89,Race/Ethnicity: Black or African American,1010011: North Haven School District
380,94.37,328.0,95.84,298.0,95.21,Race/Ethnicity: Hispanic/Latino of any race,1010011: North Haven School District
2289,94.61,2253.0,96.59,2350.0,95.28,Race/Ethnicity: White,1010011: North Haven School District
2124,95.48,2109.0,97.43,2191.0,95.98,High Needs: Students Without High Needs,1010011: North Haven School District
975,92.9,935.0,94.66,935.0,93.97,High Needs: Students With High Needs,1010011: North Haven School District
74,93.9,64.0,92.13,69.0,93.09,Students With Disabilities: Students With Disabilities,1020011: North Stonington School District
109,92.84,129.0,91.04,121.0,94.23,Free/Reduced Lunch: Free Meal Eligible,1020011: North Stonington School District
42,91.91,28.0,92.38,43.0,94.11,Free/Reduced Lunch: Reduced Price Meal Eligible,1020011: North Stonington School District
151,92.58,157.0,91.28,164.0,94.2,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1020011: North Stonington School District
35,91.16,,,43.0,95.59,Race/Ethnicity: All other races,1020011: North Stonington School District
655,94.29,622.0,94.28,618.0,95.46,Race/Ethnicity: White,1020011: North Stonington School District
537,94.54,501.0,95.22,497.0,95.94,High Needs: Students Without High Needs,1020011: North Stonington School District
194,92.98,197.0,91.31,208.0,94.08,High Needs: Students With High Needs,1020011: North Stonington School District
33,81.29,21.0,86.67,25.0,88.55,Homelessness: Students Experiencing Homelessness,1030011: Norwalk School District
1721,88.35,1586.0,89.77,1623.0,93.25,Students With Disabilities: Students With Disabilities,1030011: Norwalk School District
5372,89.59,5591.0,90.37,5950.0,93.86,Free/Reduced Lunch: Free Meal Eligible,1030011: Norwalk School District
1163,91.55,1186.0,92.04,991.0,95.03,Free/Reduced Lunch: Reduced Price Meal Eligible,1030011: Norwalk School District
6535,89.94,6777.0,90.66,6941.0,94.03,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1030011: Norwalk School District
2161,89.99,1896.0,89.93,2153.0,93.77,English Learners: English Learners,1030011: Norwalk School District
913,91.93,840.0,94.98,850.0,95.23,Race/Ethnicity: All other races,1030011: Norwalk School District
1768,89.95,1644.0,90.26,1721.0,94.33,Race/Ethnicity: Black or African American,1030011: Norwalk School District
6723,90.35,6027.0,90.98,6007.0,94.19,Race/Ethnicity: Hispanic/Latino of any race,1030011: Norwalk School District
2952,92.47,2868.0,95.29,2921.0,95.01,Race/Ethnicity: White,1030011: Norwalk School District
4151,93.0,3635.0,95.52,3782.0,95.48,High Needs: Students Without High Needs,1030011: Norwalk School District
7747,89.88,7500.0,90.75,7717.0,94.01,High Needs: Students With High Needs,1030011: Norwalk School District
570,89.88,580.0,90.8,622.0,91.87,Students With Disabilities: Students With Disabilities,1040011: Norwich School District
1598,91.7,1913.0,92.44,1962.0,94.52,Free/Reduced Lunch: Free Meal Eligible,1040011: Norwich School District
266,94.3,316.0,95.61,184.0,96.35,Free/Reduced Lunch: Reduced Price Meal Eligible,1040011: Norwich School District
1864,92.07,2229.0,92.89,2146.0,94.68,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1040011: Norwich School District
603,92.76,591.0,94.28,665.0,95.66,English Learners: English Learners,1040011: Norwich School District
533,92.98,592.0,94.0,568.0,95.55,Race/Ethnicity: All other races,1040011: Norwich School District
594,93.48,586.0,93.97,599.0,95.52,Race/Ethnicity: Black or African American,1040011: Norwich School District
1160,91.62,1158.0,92.6,1166.0,94.38,Race/Ethnicity: Hispanic/Latino of any race,1040011: Norwich School District
889,92.15,901.0,93.63,966.0,94.53,Race/Ethnicity: White,1040011: Norwich School District
826,93.93,602.0,96.36,762.0,96.21,High Needs: Students Without High Needs,1040011: Norwich School District
2219,91.9,2504.0,92.7,2537.0,94.43,High Needs: Students With High Needs,1040011: Norwich School District
157,93.32,152.0,97.54,169.0,93.21,Students With Disabilities: Students With Disabilities,1060011: Old Saybrook School District
200,93.39,200.0,97.32,226.0,93.52,Free/Reduced Lunch: Free Meal Eligible,1060011: Old Saybrook School District
63,94.47,68.0,98.09,68.0,93.88,Free/Reduced Lunch: Reduced Price Meal Eligible,1060011: Old Saybrook School District
263,93.65,268.0,97.51,294.0,93.6,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1060011: Old Saybrook School District
82,95.55,69.0,97.7,66.0,96.05,English Learners: English Learners,1060011: Old Saybrook School District
143,95.05,139.0,97.82,136.0,94.61,Race/Ethnicity: Hispanic/Latino of any race,1060011: Old Saybrook School District
789,94.66,826.0,98.06,916.0,94.11,Race/Ethnicity: White,1060011: Old Saybrook School District
616,95.18,639.0,98.27,722.0,94.51,High Needs: Students Without High Needs,1060011: Old Saybrook School District
379,93.92,378.0,97.65,418.0,93.7,High Needs: Students With High Needs,1060011: Old Saybrook School District
110,94.44,110.0,96.02,110.0,95.36,Students With Disabilities: Students With Disabilities,1070011: Orange School District
128,93.16,129.0,94.98,138.0,94.83,Free/Reduced Lunch: Free Meal Eligible,1070011: Orange School District
39,94.44,48.0,95.39,32.0,94.35,Free/Reduced Lunch: Reduced Price Meal Eligible,1070011: Orange School District
167,93.46,177.0,95.09,170.0,94.74,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1070011: Orange School District
67,93.08,64.0,94.44,75.0,95.52,English Learners: English Learners,1070011: Orange School District
228,94.41,225.0,96.09,224.0,96.07,Race/Ethnicity: All other races,1070011: Orange School District
31,94.93,27.0,96.06,23.0,96.46,Race/Ethnicity: Black or African American,1070011: Orange School District
95,93.25,92.0,95.15,84.0,95.13,Race/Ethnicity: Hispanic/Latino of any race,1070011: Orange School District
888,94.43,891.0,96.79,865.0,95.79,Race/Ethnicity: White,1070011: Orange School District
944,94.5,915.0,96.92,913.0,96.01,High Needs: Students Without High Needs,1070011: Orange School District
288,93.9,292.0,95.48,283.0,95.14,High Needs: Students With High Needs,1070011: Orange School District
222,94.1,192.0,94.25,198.0,94.85,Students With Disabilities: Students With Disabilities,1080011: Oxford School District
191,91.5,171.0,89.75,207.0,92.11,Free/Reduced Lunch: Free Meal Eligible,1080011: Oxford School District
34,92.12,39.0,94.71,39.0,94.75,Free/Reduced Lunch: Reduced Price Meal Eligible,1080011: Oxford School District
225,91.59,210.0,90.67,246.0,92.53,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1080011: Oxford School District
39,94.58,40.0,95.66,51.0,94.39,English Learners: English Learners,1080011: Oxford School District
67,94.77,67.0,95.64,69.0,94.52,Race/Ethnicity: All other races,1080011: Oxford School District
32,93.16,28.0,90.17,22.0,94.93,Race/Ethnicity: Black or African American,1080011: Oxford School District
163,93.01,131.0,93.01,152.0,93.95,Race/Ethnicity: Hispanic/Latino of any race,1080011: Oxford School District
1431,94.25,1379.0,95.56,1456.0,95.03,Race/Ethnicity: White,1080011: Oxford School District
1259,94.46,1200.0,96.22,1275.0,95.28,High Needs: Students Without High Needs,1080011: Oxford School District
418,93.07,380.0,92.5,424.0,93.79,High Needs: Students With High Needs,1080011: Oxford School District
319,89.5,312.0,87.67,345.0,92.49,Students With Disabilities: Students With Disabilities,1090011: Plainfield School District
848,89.85,839.0,87.57,990.0,93.16,Free/Reduced Lunch: Free Meal Eligible,1090011: Plainfield School District
188,92.47,233.0,91.48,183.0,93.76,Free/Reduced Lunch: Reduced Price Meal Eligible,1090011: Plainfield School District
1036,90.32,1072.0,88.43,1173.0,93.26,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1090011: Plainfield School District
31,90.63,34.0,86.21,37.0,92.16,English Learners: English Learners,1090011: Plainfield School District
89,88.5,88.0,91.05,84.0,94.03,Race/Ethnicity: All other races,1090011: Plainfield School District
66,92.47,86.0,92.29,87.0,95.56,Race/Ethnicity: Black or African American,1090011: Plainfield School District
175,90.97,136.0,87.96,129.0,93.23,Race/Ethnicity: Hispanic/Latino of any race,1090011: Plainfield School District
1530,91.7,1601.0,91.01,1719.0,94.2,Race/Ethnicity: White,1090011: Plainfield School District
671,93.19,692.0,94.61,747.0,95.59,High Needs: Students Without High Needs,1090011: Plainfield School District
1141,90.51,1172.0,88.7,1272.0,93.35,High Needs: Students With High Needs,1090011: Plainfield School District
304,89.5,292.0,89.98,301.0,93.16,Students With Disabilities: Students With Disabilities,1100011: Plainville School District
670,90.2,668.0,91.0,727.0,93.85,Free/Reduced Lunch: Free Meal Eligible,1100011: Plainville School District
210,91.82,220.0,93.24,165.0,94.68,Free/Reduced Lunch: Reduced Price Meal Eligible,1100011: Plainville School District
880,90.59,888.0,91.56,892.0,94.01,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1100011: Plainville School District
156,91.06,171.0,91.75,166.0,95.37,English Learners: English Learners,1100011: Plainville School District
